Generator Name,DataTypeName,DatatypeID,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Pine_Flat_3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_3,MinGen,3,0,0.0133,0.1,0.0867,3.163333,6.266667,17.29333,9.19,1.133333,0.0967,0.0667,0.0767,0.0133
Pine_Flat_3,MaxCap,4,0,55,55,55,55,55,55,55,55,55,55,55,55
Pine_Flat_3,MonthlyEnergy,5,0,3639.987,4543.827,6717.874,14988.7,19002.85,26600.17,27509.34,12778.3,10782.4,9407.003,6103.4,14846.48
Pine_Flat_3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_3,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Pine_Flat_3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Pine_Flat_3,DailyOpRange,11,0,18.56667,19.38,16.7,24.37667,23.36,29.66333,32.68,30.85667,29.67333,21.43667,21.90333,21.99667
Pine_Flat_3,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
EdwardCHyatt1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt1,MinGen,3,0,0.084,0.084,0.084,0.084,0.0504,0.0168,0.0336,0.0336,0.0168,0.0336,0.0504,0.0504
EdwardCHyatt1,MaxCap,4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151
EdwardCHyatt1,MonthlyEnergy,5,0,5581.962,2656.599,1844.467,20896.08,22075.04,29279.2,50481.55,21598.79,10173.87,12548.86,17150.95,12634.47
EdwardCHyatt1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
EdwardCHyatt1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt1,DailyOpRange,11,0,21.50055,19.63671,15.15778,40.67003,44.18427,63.14199,55.06311,68.7436,50.17915,32.31889,13.86032,43.4952
EdwardCHyatt1,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
EdwardCHyatt3,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt3,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt3,MinGen,3,0,0.084,0.084,0.084,0.084,0.0504,0.0168,0.0336,0.0336,0.0168,0.0336,0.0504,0.0504
EdwardCHyatt3,MaxCap,4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151
EdwardCHyatt3,MonthlyEnergy,5,0,5581.962,2656.599,1844.467,20896.08,22075.04,29279.2,50481.55,21598.79,10173.87,12548.86,17150.95,12634.47
EdwardCHyatt3,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt3,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
EdwardCHyatt3,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt3,DailyOpRange,11,0,21.50055,19.63671,15.15778,40.67003,44.18427,63.14199,55.06311,68.7436,50.17915,32.31889,13.86032,43.4952
EdwardCHyatt3,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
EdwardCHyatt5,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt5,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt5,MinGen,3,0,0.084,0.084,0.084,0.084,0.0504,0.0168,0.0336,0.0336,0.0168,0.0336,0.0504,0.0504
EdwardCHyatt5,MaxCap,4,0,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151,128.0151
EdwardCHyatt5,MonthlyEnergy,5,0,5581.962,2656.599,1844.467,20896.08,22075.04,29279.2,50481.55,21598.79,10173.87,12548.86,17150.95,12634.47
EdwardCHyatt5,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt5,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
EdwardCHyatt5,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
EdwardCHyatt5,DailyOpRange,11,0,21.50055,19.63671,15.15778,40.67003,44.18427,63.14199,55.06311,68.7436,50.17915,32.31889,13.86032,43.4952
EdwardCHyatt5,PLFAllocator,12,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Caribou_2_4,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Caribou_2_4,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Caribou_2_4,MinGen,3,0,0.1790164,0.3580328,3.687738,2.756852,5.529049,0.4552131,0.4705574,0.4807869,0.4398688,2.91541,0.1432131,0.3682623
Caribou_2_4,MaxCap,4,0,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705,61.37705
Caribou_2_4,MonthlyEnergy,5,0,4922.782,7790.896,17370.38,10579.22,13974.04,5448.804,18048.26,21958.14,15761.17,19519.47,7346.147,2520.571
Caribou_2_4,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Caribou_2_4,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Caribou_2_4,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Caribou_2_4,DailyOpRange,11,0,21.50243,19.74295,6.812852,13.23187,8.091541,15.19593,43.25036,52.12957,41.42951,24.20302,11.67187,6.940722
Caribou_2_4,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Butt_Valley_1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Butt_Valley_1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Butt_Valley_1,MinGen,3,0,0.12,0.24,2.46,1.84,3.69,0.31,0.31,0.32,0.29,1.95,0.1,0.25
Butt_Valley_1,MaxCap,4,0,41,41,41,41,41,41,41,41,41,41,41,41
Butt_Valley_1,MonthlyEnergy,5,0,3288.43,5204.34,11603.45,7066.95,9334.69,3639.81,12056.28,14668.08,10528.5,13039.05,4907.24,1683.75
Butt_Valley_1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Butt_Valley_1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Butt_Valley_1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Butt_Valley_1,DailyOpRange,11,0,14.36,13.19,4.55,8.84,5.41,10.15,28.89,34.82,27.67,16.17,7.8,4.64
Butt_Valley_1,PLFAllocator,12,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Pit_7_H1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H1,MinGen,3,0,2.96427,4.226736,4.201487,0.6059837,1.363463,0.5908341,1.227117,0.3534905,0.2070444,0.4191387,0.4191387,0.3989393
Pit_7_H1,MaxCap,4,0,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347,57.06347
Pit_7_H1,MonthlyEnergy,5,0,15479.23,19443.46,32915.14,20554.93,23561.6,15593.83,13359.27,12920.67,12448.53,14501.7,14531.3,15311.18
Pit_7_H1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Pit_7_H1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_7_H1,DailyOpRange,11,0,27.26422,26.99152,18.83599,33.06651,34.08658,38.09617,41.88357,42.18657,43.70657,43.48943,43.29248,43.73182
Pit_7_H1,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Pit_6_H1,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H1,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H1,MinGen,3,0,2.048734,2.922532,2.907722,0.4196202,0.9429114,0.4097468,0.8491139,0.2468354,0.1431646,0.2912658,0.2912658,0.2764557
Pit_6_H1,MaxCap,4,0,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367,39.49367
Pit_6_H1,MonthlyEnergy,5,0,10713.19,13456.84,22780.6,14226.08,16307,10792.5,9245.962,8942.403,8615.638,10036.64,10057.12,10596.88
Pit_6_H1,KLoadFollowing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H1,DispatchCost,9,0,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
Pit_6_H1,Pvalue,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Pit_6_H1,DailyOpRange,11,0,18.87304,18.68051,13.03785,22.88658,23.59253,26.36696,28.98835,29.20063,30.24722,30.09911,29.96089,30.26696
Pit_6_H1,PLFAllocator,12,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
James_B_Black_2,VOMCost,1,0,0,0,0,0,0,0,0,0,0,0,0,0
James_B_Black_2,FixedCost,2,0,0,0,0,0,0,0,0,0,0,0,0,0
James_B_Black_2,MinGen,3,0,3.516186,3.570893,22.59908,6.997558,3.252596,1.76058,0.1293081,0.1840154,0.2785098,0.4078179,0.5968066,0.4923654
